Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Seed Round - involve.ai,https://www.crunchbase.com/funding_round/involveai-seed--9cbbbf0d,involve.ai,https://www.crunchbase.com/organization/involveai,Seed,,,,2018-01-22,,,,Early warning customer dashboard to predict customer churn and expansion opportunities. It unifies all customer data and KPI's in a dashboard and applies ML to give actionable insights for customer teams.,"Analytics, Artificial Intelligence, Enterprise Software, Information Technology, Software","Santa Monica, California, United States, North America",https://www.involve.ai,Less than $1M,Seed,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Missfits,https://www.crunchbase.com/funding_round/missfits-pre-seed--e831b3ea,Missfits,https://www.crunchbase.com/organization/missfits,Pre-Seed,120000,USD,120000,2019-02-18,,,,Missfits is bringing bra shopping into the modern era by using a data-driven approach to take the guesswork out of finding a bra that fits.,"E-Commerce, Lingerie, Retail","London, England, United Kingdom, Europe",https://www.missfits.co,,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - JibJib,https://www.crunchbase.com/funding_round/jibjib-seed--b06df7b8,JibJib,https://www.crunchbase.com/organization/jibjib,Seed,,,,2015-06-15,,,,JibJib develops a platform for mobile payments,"Finance, FinTech, Mobile Apps, Mobile Payments, Software","London, England, United Kingdom, Europe",,,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - YACOB,https://www.crunchbase.com/funding_round/yacob-seed--69e7ced1,YACOB,https://www.crunchbase.com/organization/yacob,Seed,120000,USD,120000,2019-01-20,,,,"YACOB is a nutrition management platform that facilitates communication between children, parents, schools & food vendors.","Education, Fitness, Food and Beverage, Health Care, Software","Dubai, Dubai, United Arab Emirates, Asia",https://www.yacob.com,,Seed,"GINCO Investments, Techstars, Techstars Dubai"
Seed Round - OptioAI,https://www.crunchbase.com/funding_round/optioai-seed--12fa0bf0,OptioAI,https://www.crunchbase.com/organization/optioai,Seed,30000,EUR,35586,2017-09-01,,,,Personal Finance Assistant Powered by AI,"Financial Services, FinTech, Personal Finance","Tbilisi, Dushet'is Raioni, Georgia, Asia",http://www.optioai.com,,Seed,"StartupYard, Techstars, Techstars Berlin Accelerator"
Pre Seed Round - MEDIJobs,https://www.crunchbase.com/funding_round/medijobs-pre-seed--fbc3eec5,MEDIJobs,https://www.crunchbase.com/organization/medijobs,Pre-Seed,,,,2019-02-18,,,,Career marketplace for healthcare recruiting,"Career Planning, Employment, Health Care, Marketplace, Recruiting","New York, New York, United States, North America",https://www.medijobs.ro/,Less than $1M,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - Kisura,https://www.crunchbase.com/funding_round/kisura-seed--3feb249c,Kisura,https://www.crunchbase.com/organization/kisura,Seed,,,,2016-06-13,,,,Europe's leading Personal Shopping Platform for women; disrupting female fashion since 2013; based in Berlin,"E-Commerce, Fashion, Lifestyle, Shopping","Berlin, Berlin, Germany, Europe",https://www.kisura.de/,$1M to $10M,Seed,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Nifty Learning,https://www.crunchbase.com/funding_round/nifty-las-pre-seed--352a9b78,Nifty Learning,https://www.crunchbase.com/organization/nifty-las,Pre-Seed,,,,2019-02-18,,,,Automation-driven training scheduling software for enterprises.,Software,"Dover, Delaware, United States, North America",http://niftylearning.io,,,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Mobiag,https://www.crunchbase.com/funding_round/mobiag-pre-seed--a46d5fe4,Mobiag,https://www.crunchbase.com/organization/mobiag,Pre-Seed,,,,2016-06-13,,,,Mobiag develops and markets operations management software for carsharing companies on a full SaaS basis.,"Car Sharing, Fleet Management, Mobile, SaaS, Software, Transportation","Lisbon, Lisboa, Portugal, Europe",https://mobiag.com/,$1M to $10M,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - Palleter,https://www.crunchbase.com/funding_round/palleter-2-seed--e9554ca8,Palleter,https://www.crunchbase.com/organization/palleter-2,Seed,,,,2016-06-13,,,,Palleter matches shipments to nearby trucks in real time.,Logistics,"Tartu, Tartumaa, Estonia, Europe",http://www.palleter.com/,,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - Attentive,https://www.crunchbase.com/funding_round/attentive-us-seed--e460ebb3,Attentive,https://www.crunchbase.com/organization/attentive-us,Seed,120000,USD,120000,2017-01-24,,,,"Attentive helps you get the most of your CRM with minimum effort, directly on Slack.","Business Intelligence, CRM, Developer APIs, Information Technology","Braga, Braga, Portugal, Europe",https://attentive.us/,Less than $1M,Seed,"Techstars, Techstars Boulder Accelerator"
Seed Round - datapath.io,https://www.crunchbase.com/funding_round/datapath-io-seed--6d25c56c,datapath.io,https://www.crunchbase.com/organization/datapath-io,Seed,,,,2015-06-15,,,,datapath.io is intelligently reroute dynamic traffic to improve performance and maximize availability.,"Cloud Data Services, Hardware, IaaS, Internet, Software","Mainz, Rheinland-Pfalz, Germany, Europe",http://www.datapath.io,Less than $1M,Seed,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Arweave,https://www.crunchbase.com/funding_round/arweave-pre-seed--c8ca4ed2,Arweave,https://www.crunchbase.com/organization/arweave,Pre-Seed,,,,2018-01-22,,,,"Arweave is an information technology company that specializes in data storage, blockchain, and serverless web.","Blockchain, Cryptocurrency, Data Storage, Information Technology, Internet, Web Development, Web Hosting","London, England, United Kingdom, Europe",https://www.arweave.org/,$10M to $50M,,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - App Samurai,https://www.crunchbase.com/funding_round/app-samurai-pre-seed--ed475cf1,App Samurai,https://www.crunchbase.com/organization/app-samurai,Pre-Seed,20000,USD,20000,2017-01-25,,,,App Samurai is a mobile marketing technology company providing pinpoint solutions with in-house technologies.,"Advertising, Enterprise Applications, iOS, Marketing, Mobile Apps","San Francisco, California, United States, North America",https://appsamurai.com/,$1M to $10M,Early Stage Venture,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Anytype,https://www.crunchbase.com/funding_round/anytype-pre-seed--7b4f59ea,Anytype,https://www.crunchbase.com/organization/anytype,Pre-Seed,,,,2019-02-18,,,,An operating system for the new Internet,"Blockchain, Operating Systems, Software","Berlin, Berlin, Germany, Europe",https://anytype.io,,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - Cucumber Tony,https://www.crunchbase.com/funding_round/cucumber-tony-limited-seed--1fbadcc2,Cucumber Tony,https://www.crunchbase.com/organization/cucumber-tony-limited,Seed,120000,USD,120000,2017-01-25,,,,Cucumber is an orchestration platform for WiFi devices.,"Cloud Computing, Enterprise Software, Wireless","London, England, United Kingdom, Europe",https://ct-networks.io,Less than $1M,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - AAZZUR,https://www.crunchbase.com/funding_round/aazzur-seed--e58dd29a,AAZZUR,https://www.crunchbase.com/organization/aazzur,Seed,,,,2018-01-22,,,,"AAZZUR is an open banking platform that facilitates the exchange of data, messages and transactions.","Banking, FinTech, Mobile Apps","Berlin, Berlin, Germany, Europe",http://www.aazzur.com,Less than $1M,Seed,"Dr. Lutz Raettig, Dr. Ralf Köster, Techstars, Techstars Berlin Accelerator"
Seed Round - Synswap,https://www.crunchbase.com/funding_round/synswap-seed--8ef2bd02,Synswap,https://www.crunchbase.com/organization/synswap,Seed,,,,2017-10-23,,,,Synswap provides post-trade services for OTC derivatives using distributed ledger technology,"Finance, Financial Services, FinTech, Software","London, England, United Kingdom, Europe",https://www.synswap.com/,,Seed,"Techstars, Techstars New York City Accelerator"
Pre Seed Round - GoSave,https://www.crunchbase.com/funding_round/gosave-8230-pre-seed--badd5179,GoSave,https://www.crunchbase.com/organization/gosave-8230,Pre-Seed,,,,2019-02-18,,,,GoSave is an interactive piggy banks and free parents app.,Banking,"Santa Monica, California, United States, North America",https://www.gosavehq.com/,,M&A,"Techstars, Techstars Berlin Accelerator"
Seed Round - Inuru,https://www.crunchbase.com/funding_round/inuru-seed--2030e484,Inuru,https://www.crunchbase.com/organization/inuru,Seed,315000,EUR,386075,2018-01-22,,,,"Inuru develops and produces active packaging and labels that can light up, warn and soon display video. Apple for B2B.","B2B, Consumer Electronics, Electronics, Internet of Things, Marketing, Nanotechnology, Packaging Services, Semiconductor, Wearables","Berlin, Berlin, Germany, Europe",http://www.inuru.com,,Early Stage Venture,"Techstars, Techstars Berlin Accelerator"
Pre Seed Round - Eversend,https://www.crunchbase.com/funding_round/eversend-pre-seed--23f0a5d5,Eversend,https://www.crunchbase.com/organization/eversend,Pre-Seed,100000,USD,100000,2019-02-18,,,,"Eversend is a multi-currency wallets platform that provides currency exchange, merchant payments, and other financial services.","Blockchain, Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Mobile Payments","Paris, Ile-de-France, France, Europe",http://www.eversend.co,Less than $1M,,"Techstars, Techstars Berlin Accelerator"
Seed Round - Sigma Ratings,https://www.crunchbase.com/funding_round/sigma-ratings-seed--669842f8,Sigma Ratings,https://www.crunchbase.com/organization/sigma-ratings,Seed,,,,2017-10-23,,,,Sigma Ratings is an AI-powered non-credit rating agency focused on quantifying company-level non-credit risks.,"Artificial Intelligence, Compliance, Information Technology, Machine Learning","New York, New York, United States, North America",http://sigmaratings.com,$1M to $10M,Seed,"Techstars, Techstars New York City Accelerator"
Pre Seed Round - Cassiopeia,https://www.crunchbase.com/funding_round/cassiopeia-social-innovation-pre-seed--d525e223,Cassiopeia,https://www.crunchbase.com/organization/cassiopeia-social-innovation,Pre-Seed,,,,2019-02-18,,,,"Empower leaders with actionable insights to increase team collaboration, belonging and mental health.","Human Resources, Impact Investing, Internet, SaaS","Ramat Gan, Tel Aviv, Israel, Asia",http://www.cassiopeia.tech,,Seed,"Techstars, Techstars Berlin Accelerator"
Seed Round - Cogni,https://www.crunchbase.com/funding_round/cogni-seed--8c91bfee,Cogni,https://www.crunchbase.com/organization/cogni,Seed,100000,USD,100000,2017-10-01,,,,"Cogni is a next gen platform that brings banking, commerce, and lifestyle on a single platform.","Banking, Finance, FinTech, Mobile Apps","New York, New York, United States, North America",http://www.getcogni.com,Less than $1M,Seed,"Barclays Accelerator, powered by Techstars - New York, Right Side Capital Management, Techstars"
Seed Round - Qanta.ai,https://www.crunchbase.com/funding_round/qanta-ai-seed--b86bd098,Qanta.ai,https://www.crunchbase.com/organization/qanta-ai,Seed,,,,2017-10-23,,,,AI-driven mortgage agent that engages and qualifies prospects as a service. This helps mortgage teams to better turn prospects into clients.,"Artificial Intelligence, Banking, Consumer Lending, Financial Services, FinTech, Machine Learning, Natural Language Processing, Sales Automation","New York, New York, United States, North America",https://qanta.ai,,Seed,"Techstars, Techstars New York City Accelerator"
Seed Round - Morty,https://www.crunchbase.com/funding_round/morty-seed--54a5f700,Morty,https://www.crunchbase.com/organization/morty,Seed,,,,2016-06-20,,,,"Morty is a mortgage marketplace that allows homebuyers to shop, compare -- and close -- any loan product from any lender, completely online.","E-Commerce, Financial Services, FinTech, Marketplace, Real Estate","New York, New York, United States, North America",https://www.himorty.com,$1M to $10M,Early Stage Venture,"Alex Volodarsky, Techstars, Techstars New York City Accelerator"
Convertible Note - ResonanceX,https://www.crunchbase.com/funding_round/resonancex-convertible-note--50fa3789,ResonanceX,https://www.crunchbase.com/organization/resonancex,Convertible Note,120000,USD,120000,2018-09-14,,,,The Low-Code Fintech Agility Platform,"Financial Services, FinTech, Trading Platform, Wealth Management","London, England, United Kingdom, Europe",https://resonancex.io/,Less than $1M,Seed,"Barclays Accelerator, powered by Techstars - London, Techstars"
Pre Seed Round - Harvest Platform,https://www.crunchbase.com/funding_round/harvest-platform-pre-seed--7a854169,Harvest Platform,https://www.crunchbase.com/organization/harvest-platform,Pre-Seed,,,,2018-09-10,,,,"Harvest Platform identifies negotiable bank fees and gets refunds, automatically.","Artificial Intelligence, Banking, Consumer, Financial Services, FinTech, Internet, Personal Finance","New York, New York, United States, North America",https://joinharvest.com,,M&A,"Barclays Accelerator, powered by Techstars - New York, Techstars"
Seed Round - Liveoak Technologies,https://www.crunchbase.com/funding_round/liveoak-technologies-seed--4a7a609c,Liveoak Technologies,https://www.crunchbase.com/organization/liveoak-technologies,Seed,,,,2015-07-01,,,,Liveoak is a computer software company that specializes in cloud-based platform.,"Banking, Collaboration, Digital Signage, Identity Management, Insurance, Real Time, Retirement, Software, Wealth Management","Austin, Texas, United States, North America",http://www.liveoak.net,$1M to $10M,M&A,"Techstars, Techstars New York City Accelerator"
Seed Round - Create Real Estate,https://www.crunchbase.com/funding_round/create-io-seed--00950eea,Create Real Estate,https://www.crunchbase.com/organization/create-io,Seed,4000000,USD,4000000,2016-06-20,,,,Create is a next generation property database and 3D mapping platform.,"3D Technology, Information Technology, Mapping Services, Software, Software Engineering","Washington, District of Columbia, United States, North America",http://create.io/,,Seed,"Stefan Martinovic, Techstars, Techstars New York City Accelerator"
Pre Seed Round - Lance,https://www.crunchbase.com/funding_round/lance-pre-seed--60cdde8b,Lance,https://www.crunchbase.com/organization/lance,Pre-Seed,,,,2019-12-06,,,,Lance is built by and for freelancers to proactively manage their backend finances. ,"Financial Services, Freelance, Software","New York, New York, United States, North America",http://www.lancebank.co,Less than $1M,Seed,"Barclays Accelerator, powered by Techstars - New York, Techstars"
Seed Round - Pathspark,https://www.crunchbase.com/funding_round/pathspark-seed--560fbdcf,Pathspark,https://www.crunchbase.com/organization/pathspark,Seed,,,,2017-10-23,,,,Performance analytics for optimized human capital management.,"Analytics, Human Resources, SaaS, Software","New York, New York, United States, North America",https://pathspark.com/,,Seed,"Techstars, Techstars New York City Accelerator"
Pre Seed Round - Unifize,https://www.crunchbase.com/funding_round/unifize-pre-seed--4d4c5faf,Unifize,https://www.crunchbase.com/organization/unifize,Pre-Seed,120000,USD,120000,2019-02-04,,,,Unifize is a cloud-based and saas communication platform for manufacturing and engineering company.,"Cloud Computing, Manufacturing, SaaS, Software","Bangalore, Karnataka, India, Asia",https://www.unifize.com/,,Seed,"Techstars, Techstars Bangalore Accelerator"
Pre Seed Round - Petabolix,https://www.crunchbase.com/funding_round/petabolix-pre-seed--967427c6,Petabolix,https://www.crunchbase.com/organization/petabolix,Pre-Seed,,,,2020-06-01,,,,Petabolix is an intelligent nutrition platform designed to address the importance of individualized diets for pets.,"Animal Feed, Data Integration, Data Visualization, Database, Health Care","St. Charles, Missouri, United States, North America",https://www.petabolix.com/,,Seed,"Techstars, Techstars Kansas City Accelerator"
Pre Seed Round - Lightwing,https://www.crunchbase.com/funding_round/lightwing-pre-seed--be865f2f,Lightwing,https://www.crunchbase.com/organization/lightwing,Pre-Seed,120000,USD,120000,2020-01-26,,,,Cloud Cost Optimization with Automated Scheduling and Righsizing of Public Cloud Resources.,"Cloud Computing, Cloud Management, Cloud Storage, Information Technology, Internet","Bangalore, Karnataka, India, Asia",http://www.lightwing.io/,,Seed,"Techstars, Techstars Bangalore Accelerator"
Seed Round - Crowdly,https://www.crunchbase.com/funding_round/crowdly-seed--88ff9c96,Crowdly,https://www.crunchbase.com/organization/crowdly,Seed,1400000,USD,1400000,2013-07-23,,,,"Crowdly is a social advocate management platform that helps brands find, rank and engage their advocates on Facebook.","Apps, Finance, Social Media, Social Media Marketing, Software","Boston, Massachusetts, United States, North America",http://crowdly.com,Less than $1M,,"Beta Fund, David Arcara, Jim Alvarez, Laconia Ventures, LaunchPad Venture Group, Marcia Hooper, New York Angels, Peter Clay, Techstars"
Seed Round - Innapsis,https://www.crunchbase.com/funding_round/Innapsis-seed--ec72ca24,Innapsis,https://www.crunchbase.com/organization/Innapsis,Seed,,,,2017-01-23,,,,Innapsis helps companies automate the issue and reception of invoices.,"B2B, Information Technology, Internet, Software","Bogotá, Distrito Especial, Colombia, South America",http://www.innapsis.com.co/,,Seed,"Techstars, Techstars Austin Accelerator"
Pre Seed Round - HeySuper,https://www.crunchbase.com/funding_round/heysuper-com-pre-seed--c48d68e1,HeySuper,https://www.crunchbase.com/organization/heysuper-com,Pre-Seed,100000,USD,100000,2017-02-01,,,,HeySuper provides pool maintenance services using smartphone technology and certified technicians.,"E-Commerce, Mobile Apps, Service Industry","Austin, Texas, United States, North America",http://www.heysuper.com,,Seed,"Right Side Capital Management, Techstars, Techstars Austin Accelerator"
Pre Seed Round - ChintaMoney,https://www.crunchbase.com/funding_round/chintamoney-pre-seed--7d88c5fc,ChintaMoney,https://www.crunchbase.com/organization/chintamoney,Pre-Seed,120000,USD,120000,2020-01-27,,,,"ChintaMoney is a mobile application that enables a person to segregate, save, invest and spend money for different purposes.",iOS,"Bangalore, Karnataka, India, Asia",http://chinta.money,$1M to $10M,Seed,"Techstars, Techstars Bangalore Accelerator"
Pre Seed Round - Cloud 66,https://www.crunchbase.com/funding_round/cloudblocks-pre-seed--7ab22de2,Cloud 66,https://www.crunchbase.com/organization/cloudblocks,Pre-Seed,120000,USD,120000,2014-06-09,,,,"Ops tools for Devs. Build, deliver, deploy and manage any applications on any cloud or server.","Developer Tools, PaaS, SaaS, Software","San Francisco, California, United States, North America",http://www.cloud66.com,Less than $1M,Seed,"Techstars, Techstars Austin Accelerator"
Pre Seed Round - MaxRewards,https://www.crunchbase.com/funding_round/maxrewards-pre-seed--d500b9eb,MaxRewards,https://www.crunchbase.com/organization/maxrewards,Pre-Seed,120000,USD,120000,2019-07-15,,,,The smarter digital wallet,"Consumer Applications, FinTech, Mobile Apps, Personal Finance","Atlanta, Georgia, United States, North America",https://www.maxrewards.co/,Less than $1M,Seed,"Techstars, Techstars Atlanta, COX Enterprises Social Impact Accelerator"
Pre Seed Round - Coworks,https://www.crunchbase.com/funding_round/coworks-9101-pre-seed--6682498d,Coworks,https://www.crunchbase.com/organization/coworks-9101,Pre-Seed,120000,USD,120000,2019-07-15,,,,Coworks is a coworking management software.,"Coworking, CRM, Software","Raleigh, North Carolina, United States, North America",https://coworksapp.com/,,Seed,"Techstars, Techstars Atlanta, COX Enterprises Social Impact Accelerator"
Seed Round - StoryXpress,https://www.crunchbase.com/funding_round/storyxpress-seed--c9376b42,StoryXpress,https://www.crunchbase.com/organization/storyxpress,Seed,120000,USD,120000,2017-07-17,,,,StoryXpress is a cloud-based video creation service that enables its users to create promotional videos.,"Advertising, E-Commerce, SaaS, Video, Video Editing","Minneapolis, Minnesota, United States, North America",http://storyxpress.co,Less than $1M,,"Right Side Capital Management, Techstars, Techstars Retail Accelerator"
Pre Seed Round - Zify,https://www.crunchbase.com/funding_round/zify-pre-seed--047287da,Zify,https://www.crunchbase.com/organization/zify,Pre-Seed,110000,USD,110000,2017-09-11,,,,Zify is an app that facilitates instant and flexible carpool between car-owners and people.,"Apps, Car Sharing, Mobile, Ride Sharing, Transportation","Paris, Ile-de-France, France, Europe",https://zify.co,$1M to $10M,Seed,"Techstars, Techstars Paris"
Seed Round - Sigma Ratings,https://www.crunchbase.com/funding_round/sigma-ratings-seed--4ebfb61e,Sigma Ratings,https://www.crunchbase.com/organization/sigma-ratings,Seed,700000,USD,700000,2017-11-15,,,,Sigma Ratings is an AI-powered non-credit rating agency focused on quantifying company-level non-credit risks.,"Artificial Intelligence, Compliance, Information Technology, Machine Learning","New York, New York, United States, North America",http://sigmaratings.com,$1M to $10M,Seed,"Barclays Accelerator, powered by Techstars - London, Massachusetts Institute of Technology, Rough Draft Ventures, Techstars"
Pre Seed Round - Bloominous,https://www.crunchbase.com/funding_round/bloominous-pre-seed--f516f7b0,Bloominous,https://www.crunchbase.com/organization/bloominous,Pre-Seed,120000,USD,120000,2019-02-04,,,,Bloominous is a tech startup in the wedding floral space. ,"E-Commerce, Events, Flowers, Wedding","Los Angeles, California, United States, North America",http://bloominous.com,Less than $1M,Seed,"Techstars, Techstars Anywhere Accelerator"
Pre Seed Round - MartMobi Technologies,https://www.crunchbase.com/funding_round/martmobi-technologies-pre-seed--3370e1d1,MartMobi Technologies,https://www.crunchbase.com/organization/martmobi-technologies,Pre-Seed,18000,USD,18000,2014-05-21,,,,MartMobi is a complete mobile commerce platform that enables eCommerce sites/brands/retailers to have an instant mobile & tablet presence.,"E-Commerce, Mobile","San Jose, California, United States, North America",http://martmobi.com,,M&A,Techstars
Pre Seed Round - Greeneye Technology,https://www.crunchbase.com/funding_round/green-eye-technology-pre-seed--32cbc05c,Greeneye Technology,https://www.crunchbase.com/organization/green-eye-technology,Pre-Seed,1000000,USD,1000000,2018-12-01,,,,Greeneye's mission is to dramatically reduce chemical usage while increasing productivity and profitability for farmers.,"Agriculture, AgTech, Artificial Intelligence, Big Data, Farming, Internet of Things, Software","Tel Aviv, Tel Aviv, Israel, Asia",http://www.greeneye.ag,,Seed,"Hike Ventures, One Way Ventures, Panache Ventures, Techstars"
Seed Round - CartFresh,https://www.crunchbase.com/funding_round/cartfresh-seed--9fcb3056,CartFresh,https://www.crunchbase.com/organization/cartfresh,Seed,,,,2015-06-04,,,,CartFresh is a white-label online grocery SaaS platform.,"E-Commerce, E-Commerce Platforms, Grocery, Retail, SaaS","Boston, Massachusetts, United States, North America",http://cartfresh.com/,Less than $1M,Seed,"Techstars, Techstars Boston Accelerator"
Convertible Note - Atomos Space,https://www.crunchbase.com/funding_round/atomos-nuclear-and-space-convertible-note--99b97172,Atomos Space,https://www.crunchbase.com/organization/atomos-nuclear-and-space,Convertible Note,460000,USD,460000,2018-12-12,5000000,USD,5000000,Atomos Space is developing high-powered electric propulsion spacecraft.,"Aerospace, Logistics, Nuclear, Robotics, Space Travel, Transportation","Denver, Colorado, United States, North America",https://www.atomosspace.com/,,Seed,"Dylan Taylor, GAN Ventures, Hypergolic LLC, LA Angels LLC, Techstars, Upheaval Investments, XFactor Ventures"
Seed Round - Quaddra Software,https://www.crunchbase.com/funding_round/quaddra-software-seed--1607298a,Quaddra Software,https://www.crunchbase.com/organization/quaddra-software,Seed,,,,2014-05-15,,,,"Quaddra Software develops high-performance, scalable, file analytics software.","Cloud Storage, Computer, Software","San Jose, California, United States, North America",http://quaddra-sw.com/,$1M to $10M,Seed,"FG Angels, FirstMile Ventures, Tahoma Ventures, Techstars, Techstars Ventures"
Seed Round - KITRO,https://www.crunchbase.com/funding_round/kitro-seed--3037d51d,KITRO,https://www.crunchbase.com/organization/kitro,Seed,,,,2018-10-08,,,,KITRO is simplifying food waste management for commercial kitchens.,"Hardware, Information Technology, Software","Renens, Vaud, Switzerland, Europe",http://www.kitro.ch,$1M to $10M,Seed,"ACE & Company, LeadX Capital Partners, Techstars"
Convertible Note - AdmitHub,https://www.crunchbase.com/funding_round/admithub-convertible-note--728075bc,AdmitHub,https://www.crunchbase.com/organization/admithub,Convertible Note,728000,USD,728000,2016-08-14,,,,"AdmitHub is a developer of a chatbot platform that increases student engagement, enrollment, and success.","Artificial Intelligence, Education, Information Services, Machine Learning, Mobile Apps, Natural Language Processing, Virtual Assistant","Boston, Massachusetts, United States, North America",https://www.admithub.com/,$1M to $10M,Early Stage Venture,"Alumni Ventures Group, Antoine Hatoun, Jere Doyle, NXT Ventures, Raymond Magliozzi, Right Side Capital Management, Sam Hwang, Techstars, Walter Winshall"
Pre Seed Round - Additive Rocket Corporation,https://www.crunchbase.com/funding_round/additive-rocket-corporation-pre-seed--4ea3bc2f,Additive Rocket Corporation,https://www.crunchbase.com/organization/additive-rocket-corporation,Pre-Seed,120000,USD,120000,2017-07-17,,,,ARC leverages advanced simulation & metal printing to create highly optimized propulsion systems for the space/defense industries.,"Aerospace, Manufacturing","San Diego, California, United States, North America",http://arc-engines.com/,Less than $1M,Seed,"Contrary, Techstars, Techstars Adelaide Accelerator"
Pre Seed Round - VanHack,https://www.crunchbase.com/funding_round/vanhack-pre-seed--88b023b0,VanHack,https://www.crunchbase.com/organization/vanhack,Pre-Seed,120000,USD,120000,2017-01-25,,,,"VanHack is simply the fastest way for companies to hire tech talent. Over 100,000 verified developers from 100+ countries","Internet, Recruiting","Vancouver, British Columbia, Canada, North America",https://www.vanhack.com/,Less than $1M,Seed,"DMZ, Techstars, Techstars Berlin Accelerator"
Seed Round - Ecovent,https://www.crunchbase.com/funding_round/ecovent-seed--9f2c0bef,Ecovent,https://www.crunchbase.com/organization/ecovent,Seed,605000,USD,605000,2014-12-24,,,,Ecovent provides an application that enables its users to control room temperature remotely.,"Consumer Electronics, Energy Efficiency, Smart Building, Smart Home","Boston, Massachusetts, United States, North America",https://www.ecoventsystems.com,$1M to $10M,Early Stage Venture,"Stewart Alsop, Techstars, Techstars Boston Accelerator, Tony L. Chen"
Pre Seed Round - Thrive Savings,https://www.crunchbase.com/funding_round/thrive-savings-pre-seed--602e2aea,Thrive Savings,https://www.crunchbase.com/organization/thrive-savings,Pre-Seed,800000,USD,800000,2019-06-10,,,,"Mobile App, E-commerce, Fintech, Consumer","B2C, E-Commerce, FinTech, Personal Finance","Denver, Colorado, United States, North America",https://www.thrivesavings.com/,,Seed,"DMZ, Techstars, Western Union Accelerator Powered by Techstars"
Seed Round - CALT Dynamics,https://www.crunchbase.com/funding_round/calt-dynamics-seed--43cefd7e,CALT Dynamics,https://www.crunchbase.com/organization/calt-dynamics,Seed,1250000,USD,1250000,2019-01-01,,,,"3D Printing, Hardware, Additive Manufacturing, Consumer Electronics, Commercial Machinery","3D Printing, 3D Technology, Consumer Electronics, Industrial Manufacturing, Manufacturing, Product Design","Kilcoole, Wicklow, Ireland, Europe",http://www.caltdynamics.com,Less than $1M,Seed,"Connecticut Innovations, Enterprise Ireland, Stanley Ventures, Techstars"
Pre Seed Round - Touco Lab,https://www.crunchbase.com/funding_round/toucan-pre-seed--d539acf9,Touco Lab,https://www.crunchbase.com/organization/toucan,Pre-Seed,,,,2020-01-27,,,,Touco Lab is a research-driven organization that focuses on behavioral science that leads to positive financial outcomes.,"E-Commerce, FinTech, Information Technology, Internet","London, England, United Kingdom, Europe",https://usetouco.com/,,Seed,"Barclays Accelerator, powered by Techstars - London, Techstars"
Seed Round - Codementor,https://www.crunchbase.com/funding_round/codementor-seed--bbbf009a,Codementor,https://www.crunchbase.com/organization/codementor,Seed,600000,USD,600000,2014-03-24,,,,"Codementor is an online marketplace connecting developers with experts for on-demand 1:1 help via screen sharing, video, and text chat.","Developer Tools, Education, Information Technology, Internet, Marketplace, Messaging, Video, Web Development","Mountain View, California, United States, North America",https://www.codementor.io,$10M to $50M,Seed,"Fabrice Grinda, Güimar Vaca Sittic, Techstars, Techstars Ventures, Walking Ventures, Will Ballard"
Seed Round - Swarm Fund,https://www.crunchbase.com/funding_round/swarm-fund-seed--3a8286c1,Swarm Fund,https://www.crunchbase.com/organization/swarm-fund,Seed,,,,2014-03-01,,,,"Swarm Fund is the blockchain for private equity, opening up access to the new digital economy.","Blockchain, Crowdfunding, Financial Services, FinTech","Palo Alto, California, United States, North America",https://www.swarm.fund/,$1M to $10M,,"George Burke, Techstars, Techstars London Accelerator"
Pre Seed Round - Sellar,https://www.crunchbase.com/funding_round/sellar-pre-seed--2d58bdb7,Sellar,https://www.crunchbase.com/organization/sellar,Pre-Seed,120000,USD,120000,2018-11-03,,,,Sellar is the new trade ordering experience for breweries selling beer directly to trade customers.,"Brewing, Craft Beer, Hospitality, Online Portals, Supply Chain Management, Trading Platform, Web Apps","London, England, United Kingdom, Europe",https://sellar.io/,,Seed,"METRO Xcel, Techstars"
